muon_energy_at_detector,q_tot,muon_zenith,muon_azimuth,muon_time,muon_pos_x,muon_pos_y,muon_pos_z,spline_mpe_zenith,spline_mpe_azimuth,spline_mpe_time,spline_mpe_pos_x,spline_mpe_pos_y,spline_mpe_pos_z,linefit_zenith,linefit_azimuth,linefit_time,linefit_pos_x,linefit_pos_y,linefit_pos_z,reco_logl,reco_zenith,reco_azimuth,reco_pos_x,reco_pos_y,reco_pos_z,reco_time
3697.854227737226,477.699999243021,1.6382690919567513,2.4937780018798463,-39730.09931221744,-11961.270904464822,9407.498796381231,-638.0824051464406,1.63460177066166,2.488943523675419,10627.965085448981,46.029073582034925,317.3730619515577,380.8174700766099,1.6657940485954543,2.4685698056782326,10844.605212094084,42.156553377022945,327.6339417918274,383.35475829904783,1198.1922930278497,1.6332618735045017,2.4898537500762696,48.283224718280685,315.31942001161593,381.6297391918982,10639.342054199347
6206.114121184219,126.47500130534172,1.641065383621045,5.256385735639901,-40693.71305522276,8233.716638089798,-13189.7860346667,-962.6888287498296,1.6473268654852045,5.247380458650362,11410.661598569419,166.77893796264425,142.00908994387964,133.22959612472778,1.640264253606009,5.267559696982603,11632.402013904546,176.03127076246784,130.3254562096902,141.44615995582723,1430.257200380959,1.6456262185949337,5.248672361757214,166.9230742225467,140.74632225965826,133.18675137479434,11406.086224430863
1646.1325912329485,126.97500014305115,2.5792163313910956,3.368099247792861,-4377.76430375129,-2116.6762252030894,-653.6641891456675,-4080.3216406535357,2.5814342481197183,3.359712582098183,10791.877002937626,246.3066292073231,-109.29161181494533,-233.7176303893507,2.5848212705210996,3.3360175482818626,11151.912604460951,265.5424711892983,-106.39112918500234,-196.02451674953167,1299.4161366286796,2.581493763743251,3.365638055328357,288.6133290018354,-99.61145910036866,-164.87290999667206,11062.438920250424
7244.926864700858,169.1499996036291,2.08545133805584,5.1846558003476115,-8215.788630980998,2524.647012703703,-4571.932751652785,-2815.7556414648425,2.0841548512083676,5.184294180026283,11623.380549153673,168.96840370939935,37.857472639064554,112.49601441563573,2.0942018680072594,5.170913315275402,11856.064002583824,164.30053062958453,31.972919731084197,115.50607812077419,1262.9690105554657,2.0842524958053903,5.184734922499696,177.00535207447825,22.5500758449608,102.3911839571561,11556.064002583824
7979.710652844311,87.85000012814999,2.699366339614836,1.9720919301042805,539.5580885335803,-686.3369667817606,1546.0217640809715,-3010.361286013387,2.697818129695686,1.9631244744100143,11355.779154971218,-145.8362832771868,271.0853545175619,-79.85141262134584,2.6875837487022274,1.9168296597415337,11644.988064728794,-141.97650513909582,290.4612618255831,-96.07306914691493,1400.7261917392252,2.697423733859721,1.9649331065151825,-136.1943648566211,248.41904260093247,-31.311222191254195,11534.46174893932
1075.4278835412333,33.39999961853027,2.0402115065840603,5.930111032157303,-5042.626509800553,4171.761275495788,-1028.8257824198372,-1979.2650651401382,2.046200751551605,5.944732540043157,10334.775455312974,312.7862413595376,393.41575833737807,106.8291473081963,2.0405117874013072,5.935182606581588,10546.477368587644,314.67874750520826,391.22958070155937,107.92366227964519,248.23760239205444,2.0441184620274093,5.9390859992638765,270.46885823371576,406.93437562395206,129.2399119279944,10499.108947535013
5913.296791231958,17.5999998152256,1.8058412883956236,0.0001196567407042437,-14287.13851840794,7517.617125683464,-33.98812842078871,-2006.900041295099,1.8138482602519912,0.013280895470801971,11037.11583612638,133.94809337767356,-36.04618670141576,-238.86097033654687,1.757154636827027,6.132227261997574,11029.662801863704,204.62509860106408,-30.703928298371512,-259.0235108062179,251.56567732664786,1.8185638866500804,6.300464677774057,222.6953561862108,-35.30545130710648,-261.5881327384764,10729.662801863704
5328.779032902152,16.100000008940697,2.3221857367383887,0.16345799898186364,-2372.990359354764,3177.109998196538,492.3408563576086,-2837.961829367501,2.2674899158216886,0.2123902636624942,10387.950691561296,427.7799564772763,30.91240907918359,-231.7416153991262,2.2895002279601138,0.21938824513252486,10642.260868398644,425.1427029710471,33.60871908522366,-236.52970647655587,223.93838165193952,2.2657849131893695,0.209320673624316,416.3028340653161,28.748119537929025,-222.3260367728593,10436.997710503907
7548.87745925691,30.924999862909317,1.9853304705862729,5.336168956912676,-13788.360892113298,4304.745151384734,-5203.965402916074,-3020.4468807817902,1.9760792766252921,5.332512729226982,10465.900927062099,415.8745272720639,198.04049718640272,-91.930184678459,1.957051346662868,5.434374703560313,10624.00601685795,415.6157490254324,193.82088756335193,-93.53252831689541,223.71825937123455,1.9797137450621116,5.3361836425557145,409.0289621662964,208.68310281692422,-86.3029668043242,10513.479701068478
2229.5000945496395,68.62500001490116,2.8264526122627083,3.5668144769900465,-51.184196159243584,-1020.2699187996332,-934.5582578932517,-3201.9005846539512,2.8308460595821714,3.0878253958398334,10983.188927593279,-91.68768256068483,-476.5130192529359,-58.376735331276905,2.8202356304658247,3.3227539457652635,11149.125730318765,-93.97922362423995,-486.92390844341116,-59.20138084380429,315.5794094507699,2.8339370352849773,3.548538267550346,-80.41858847543615,-509.6621236504594,-42.339821500467586,11038.599414529293
