event_id,neutrino_energy,muon_energy
1478,3.0176236343333063,3.0176236343333063
1479,91.61114783678994,2.5106059158984864
1480,74.3482007313394,4.3105044127839935
1481,21.905799566087214,7.145817012478687
1482,11.040561421898039,8.135296837797878
1483,27.119740893586904,2.6207394647274125
1484,78.17662181706717,1.4941180866290087
1485,13.92362825016265,7.6425613816626825
1486,42.56254456759828,2.883399662207936
1487,5.460320826927417,5.460320826927417
1488,8.804296114161254,1.0913998025053189
1489,8.674891188715726,8.674891188715726
1490,22.016112087340304,5.436788141163641
1491,15.251889039058671,1.6884003211069303
1492,8.365283048108122,7.837292159672796
1493,7.904218957215977,2.2202271964453493
1494,19.71928274423095,9.825507117483982
1495,49.5322581853162,2.570254462915902
1496,46.077117923689045,3.6229096939526357
1497,9.34772169629898,1.4430557263675519
1498,7.802289460620392,2.7889046724212174
1499,17.666129524860924,1.0059028592218229
1500,21.050234244009406,8.827808782005842
1501,11.773392001200907,9.474523729482067
1502,14.11770864994915,6.133424101098915
1503,54.356356699043964,4.84365527438088
1504,58.072456854396705,5.59470948658073
1505,17.152804112826402,1.0174314861883795
1506,3.1562202660429612,3.1562202660429612
1507,216.99103205678253,2.658571506763372
1508,8.880551178930814,8.690739220172308
1509,30.198313397309885,1.4406565532539426
1510,5.303913300294251,2.4361468830690445
1511,7.098443071032399,6.523419801268338
1512,11.98016216920399,1.836420164963285
1513,25.90840715091455,1.2477625230076774
1514,10.66916767944077,8.379085651714128
1515,7.765433755614294,3.431270306342323
1516,14.976725520846252,7.174091079119756
1517,99.40086338294476,8.653583039906225
1518,4.162518910812117,2.6092292939965245
1519,21.874389229525764,9.160668699874675
1520,2.258538757040323,2.258538757040323
1521,117.12187846979585,3.9814477514629543
1522,13.054934713228748,9.090108561191723
1523,81.97835521199619,1.663566098345298
1524,23.57963634479522,2.7466471208025505
1525,8.33458159435244,2.901654972282773
1526,4.285004651468096,3.5683854349842825
1527,71.93549654557097,2.5346348797339875
1528,11.24374970762001,2.8777157400259004
1529,9.868384465034158,1.8977355142175283
1530,3.310280074460791,5.402669946400973
1531,7.89941537145446,1.6207367675102389
1532,9.724693697338223,9.724693697338223
1533,9.797208261517584,4.071114760983075
1534,38.32868808067831,1.5989341362828564
1535,29.239880169115306,4.171307374861572
1536,4.764384055944156,2.40533997789749
1537,18.23837677684142,3.202624208219535
1538,75.05013130111483,5.210266135784055
1539,2.1048698486132555,1.1817498757813978
1540,3.5862544149885864,3.1124585690373383
1541,8.944042167150416,5.677301011215748
1542,10.322354535758894,8.634546546959358
1543,12.800672716449075,2.6825344529199646
1544,24.21733150249644,1.584497924119744
1545,33.44224566693931,5.656600991410669
1546,9.364723849779374,1.5145299549395959
1547,15.551175665571435,4.963385001358087
1548,132.73214285631246,4.103461888232982
1549,27.60251810100014,8.928178275265484
1550,1.7038649001066046,1.4533236545705637
1551,7.5089878985927925,7.5089878985927925
1552,5.260459735151682,5.040915355170366
1553,8.57074740455749,1.1585240264338816
1554,6.157304264903234,1.7322065093235532
1555,13.151205044569364,4.756988864969809
1556,6.004355226992277,2.2401726856230346
1557,19.679524773671847,3.3808188287714747
1558,53.076551353897116,8.84961304201033
1559,54.728991544427984,1.7466083474234295
1560,18.44605155039157,5.615094489726572
1561,30.139467293359132,6.008541276723711
1562,139.59028773184153,4.060372505891108
1563,4.184200828405574,4.184200828405574
1564,30.852763727609286,5.206880009909255
1565,18.221672607708875,3.727962925817963
1566,1.8988433497162254,1.8988433497162254
1567,38.431565552537286,2.31584783892765
1568,8.300442835647736,8.300442835647736
1569,9.882224864198236,3.4520617001972242
